cardnumber,name,cardtype,setfolder,imgname,set,entrancecost,handcost,symbol,combath,supporth,combati,supporti,attribute,effect,jutsucost,rarity,flavor
JUS089,JUS089,Jutsu,set_10_lineage_of_the_legends,jus089.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
JUS090,JUS090,Jutsu,set_10_lineage_of_the_legends,jus090.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
JUS091E,JUS091E,Jutsu,set_10_lineage_of_the_legends,jus091e.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
JUS092,JUS092,Jutsu,set_10_lineage_of_the_legends,jus092.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
JUS093,JUS093,Jutsu,set_10_lineage_of_the_legends,jus093.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
JUS094,JUS094,Jutsu,set_10_lineage_of_the_legends,jus094.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
M264,M264,Mission,set_10_lineage_of_the_legends,m264.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
M286,M286,Mission,set_10_lineage_of_the_legends,m286.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
M287,M287,Mission,set_10_lineage_of_the_legends,m287.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
M288,M288,Mission,set_10_lineage_of_the_legends,m288.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
M289,M289,Mission,set_10_lineage_of_the_legends,m289.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
M290,M290,Mission,set_10_lineage_of_the_legends,m290.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
M291,M291,Mission,set_10_lineage_of_the_legends,m291.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
M292,M292,Mission,set_10_lineage_of_the_legends,m292.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
M293,M293,Mission,set_10_lineage_of_the_legends,m293.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
M294,M294,Mission,set_10_lineage_of_the_legends,m294.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
M295,M295,Mission,set_10_lineage_of_the_legends,m295.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
M296,M296,Mission,set_10_lineage_of_the_legends,m296.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
M297,M297,Mission,set_10_lineage_of_the_legends,m297.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
M298,M298,Mission,set_10_lineage_of_the_legends,m298.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
M299,M299,Mission,set_10_lineage_of_the_legends,m299.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
M300,M300,Mission,set_10_lineage_of_the_legends,m300.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
M301,M301,Mission,set_10_lineage_of_the_legends,m301.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
M302,M302,Mission,set_10_lineage_of_the_legends,m302.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
M303,M303,Mission,set_10_lineage_of_the_legends,m303.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
M304,M304,Mission,set_10_lineage_of_the_legends,m304.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
M305,M305,Mission,set_10_lineage_of_the_legends,m305.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
M306,M306,Mission,set_10_lineage_of_the_legends,m306.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
M307,M307,Mission,set_10_lineage_of_the_legends,m307.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
M308,M308,Mission,set_10_lineage_of_the_legends,m308.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
M309,M309,Mission,set_10_lineage_of_the_legends,m309.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
M310,M310,Mission,set_10_lineage_of_the_legends,m310.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
M311,M311,Mission,set_10_lineage_of_the_legends,m311.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
M312,M312,Mission,set_10_lineage_of_the_legends,m312.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
M313,M313,Mission,set_10_lineage_of_the_legends,m313.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
M314,M314,Mission,set_10_lineage_of_the_legends,m314.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
M315,M315,Mission,set_10_lineage_of_the_legends,m315.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
M316,M316,Mission,set_10_lineage_of_the_legends,m316.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
M317,M317,Mission,set_10_lineage_of_the_legends,m317.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
M318,M318,Mission,set_10_lineage_of_the_legends,m318.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
M319,M319,Mission,set_10_lineage_of_the_legends,m319.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
M320,M320,Mission,set_10_lineage_of_the_legends,m320.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
M321,M321,Mission,set_10_lineage_of_the_legends,m321.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
MUS087,MUS087,Mission,set_10_lineage_of_the_legends,mus087.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
MUS088,MUS088,Mission,set_10_lineage_of_the_legends,mus088.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
MUS089,MUS089,Mission,set_10_lineage_of_the_legends,mus089.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
MUS090,MUS090,Mission,set_10_lineage_of_the_legends,mus090.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
MUS091E,MUS091E,Mission,set_10_lineage_of_the_legends,mus091e.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
MUS092,MUS092,Mission,set_10_lineage_of_the_legends,mus092.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
MUS093,MUS093,Mission,set_10_lineage_of_the_legends,mus093.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
MUS094,MUS094,Mission,set_10_lineage_of_the_legends,mus094.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
MUS095,MUS095,Mission,set_10_lineage_of_the_legends,mus095.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
MUS096,MUS096,Mission,set_10_lineage_of_the_legends,mus096.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
MUS097,MUS097,Mission,set_10_lineage_of_the_legends,mus097.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
MUS098,MUS098,Mission,set_10_lineage_of_the_legends,mus098.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
MUS099,MUS099,Mission,set_10_lineage_of_the_legends,mus099.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
MUS100,MUS100,Mission,set_10_lineage_of_the_legends,mus100.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
MUS101,MUS101,Mission,set_10_lineage_of_the_legends,mus101.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
MUS102E,MUS102E,Mission,set_10_lineage_of_the_legends,mus102e.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
MUS103,MUS103,Mission,set_10_lineage_of_the_legends,mus103.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
MUS104,MUS104,Mission,set_10_lineage_of_the_legends,mus104.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
MUS105,MUS105,Mission,set_10_lineage_of_the_legends,mus105.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
MUS106,MUS106,Mission,set_10_lineage_of_the_legends,mus106.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
MUS107,MUS107,Mission,set_10_lineage_of_the_legends,mus107.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
MUS108,MUS108,Mission,set_10_lineage_of_the_legends,mus108.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
MUS109,MUS109,Mission,set_10_lineage_of_the_legends,mus109.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
MUS110,MUS110,Mission,set_10_lineage_of_the_legends,mus110.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
MUS111,MUS111,Mission,set_10_lineage_of_the_legends,mus111.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N344,N344,Ninja,set_10_lineage_of_the_legends,n344.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N345,N345,Ninja,set_10_lineage_of_the_legends,n345.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N346,N346,Ninja,set_10_lineage_of_the_legends,n346.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N347,N347,Ninja,set_10_lineage_of_the_legends,n347.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N348,N348,Ninja,set_10_lineage_of_the_legends,n348.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N349,N349,Ninja,set_10_lineage_of_the_legends,n349.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N350,N350,Ninja,set_10_lineage_of_the_legends,n350.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N351,N351,Ninja,set_10_lineage_of_the_legends,n351.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N352,N352,Ninja,set_10_lineage_of_the_legends,n352.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N353,N353,Ninja,set_10_lineage_of_the_legends,n353.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N354,N354,Ninja,set_10_lineage_of_the_legends,n354.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N355,N355,Ninja,set_10_lineage_of_the_legends,n355.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N356,N356,Ninja,set_10_lineage_of_the_legends,n356.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N357,N357,Ninja,set_10_lineage_of_the_legends,n357.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N358,N358,Ninja,set_10_lineage_of_the_legends,n358.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N359,N359,Ninja,set_10_lineage_of_the_legends,n359.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N360,N360,Ninja,set_10_lineage_of_the_legends,n360.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N361,N361,Ninja,set_10_lineage_of_the_legends,n361.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N362,N362,Ninja,set_10_lineage_of_the_legends,n362.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N363,N363,Ninja,set_10_lineage_of_the_legends,n363.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N364,N364,Ninja,set_10_lineage_of_the_legends,n364.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N365E,N365E,Ninja,set_10_lineage_of_the_legends,n365e.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N366,N366,Ninja,set_10_lineage_of_the_legends,n366.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N367,N367,Ninja,set_10_lineage_of_the_legends,n367.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N368,N368,Ninja,set_10_lineage_of_the_legends,n368.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N369,N369,Ninja,set_10_lineage_of_the_legends,n369.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N370,N370,Ninja,set_10_lineage_of_the_legends,n370.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N371E,N371E,Ninja,set_10_lineage_of_the_legends,n371e.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N372,N372,Ninja,set_10_lineage_of_the_legends,n372.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N373,N373,Ninja,set_10_lineage_of_the_legends,n373.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N374,N374,Ninja,set_10_lineage_of_the_legends,n374.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N375,N375,Ninja,set_10_lineage_of_the_legends,n375.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N376,N376,Ninja,set_10_lineage_of_the_legends,n376.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N377,N377,Ninja,set_10_lineage_of_the_legends,n377.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N378,N378,Ninja,set_10_lineage_of_the_legends,n378.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N379,N379,Ninja,set_10_lineage_of_the_legends,n379.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N380,N380,Ninja,set_10_lineage_of_the_legends,n380.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N381,N381,Ninja,set_10_lineage_of_the_legends,n381.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N382,N382,Ninja,set_10_lineage_of_the_legends,n382.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N383,N383,Ninja,set_10_lineage_of_the_legends,n383.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N384,N384,Ninja,set_10_lineage_of_the_legends,n384.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N385,N385,Ninja,set_10_lineage_of_the_legends,n385.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N386,N386,Ninja,set_10_lineage_of_the_legends,n386.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N387,N387,Ninja,set_10_lineage_of_the_legends,n387.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
N388,N388,Ninja,set_10_lineage_of_the_legends,n388.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
NUS093,NUS093,Ninja,set_10_lineage_of_the_legends,nus093.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
NUS094,NUS094,Ninja,set_10_lineage_of_the_legends,nus094.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
NUS095,NUS095,Ninja,set_10_lineage_of_the_legends,nus095.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
NUS096,NUS096,Ninja,set_10_lineage_of_the_legends,nus096.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
NUS097,NUS097,Ninja,set_10_lineage_of_the_legends,nus097.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
NUS098,NUS098,Ninja,set_10_lineage_of_the_legends,nus098.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
NUS099,NUS099,Ninja,set_10_lineage_of_the_legends,nus099.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
NUS100,NUS100,Ninja,set_10_lineage_of_the_legends,nus100.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
NUS101,NUS101,Ninja,set_10_lineage_of_the_legends,nus101.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
NUS102,NUS102,Ninja,set_10_lineage_of_the_legends,nus102.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
NUS103E,NUS103E,Ninja,set_10_lineage_of_the_legends,nus103e.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
NUS104,NUS104,Ninja,set_10_lineage_of_the_legends,nus104.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
NUS105,NUS105,Ninja,set_10_lineage_of_the_legends,nus105.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
NUS106,NUS106,Ninja,set_10_lineage_of_the_legends,nus106.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
NUS107,NUS107,Ninja,set_10_lineage_of_the_legends,nus107.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
NUS108,NUS108,Ninja,set_10_lineage_of_the_legends,nus108.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
NUS109,NUS109,Ninja,set_10_lineage_of_the_legends,nus109.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
NUS110,NUS110,Ninja,set_10_lineage_of_the_legends,nus110.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
NUS111,NUS111,Ninja,set_10_lineage_of_the_legends,nus111.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
NUS112,NUS112,Ninja,set_10_lineage_of_the_legends,nus112.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
NUS113,NUS113,Ninja,set_10_lineage_of_the_legends,nus113.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
NUS114,NUS114,Ninja,set_10_lineage_of_the_legends,nus114.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
NUS115,NUS115,Ninja,set_10_lineage_of_the_legends,nus115.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
NUS116,NUS116,Ninja,set_10_lineage_of_the_legends,nus116.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
NUS117,NUS117,Ninja,set_10_lineage_of_the_legends,nus117.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
NUS118,NUS118,Ninja,set_10_lineage_of_the_legends,nus118.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
NUS119,NUS119,Ninja,set_10_lineage_of_the_legends,nus119.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
NUS120,NUS120,Ninja,set_10_lineage_of_the_legends,nus120.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
NUS121,NUS121,Ninja,set_10_lineage_of_the_legends,nus121.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
NUS122,NUS122,Ninja,set_10_lineage_of_the_legends,nus122.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
NUS123,NUS123,Ninja,set_10_lineage_of_the_legends,nus123.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
NUS124,NUS124,Ninja,set_10_lineage_of_the_legends,nus124.webp,Set 10 Lineage Of The Legends,0,0,['Fire'],,,,,,,,Common,
C043,C043,Client,set_11_approaching_wind,c043.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
C044,C044,Client,set_11_approaching_wind,c044.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
C045,C045,Client,set_11_approaching_wind,c045.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
C046,C046,Client,set_11_approaching_wind,c046.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J342,J342,Jutsu,set_11_approaching_wind,j342.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J343,J343,Jutsu,set_11_approaching_wind,j343.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J344,J344,Jutsu,set_11_approaching_wind,j344.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J345,J345,Jutsu,set_11_approaching_wind,j345.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J346,J346,Jutsu,set_11_approaching_wind,j346.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J347,J347,Jutsu,set_11_approaching_wind,j347.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J348,J348,Jutsu,set_11_approaching_wind,j348.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J349,J349,Jutsu,set_11_approaching_wind,j349.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J350,J350,Jutsu,set_11_approaching_wind,j350.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J351,J351,Jutsu,set_11_approaching_wind,j351.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J352,J352,Jutsu,set_11_approaching_wind,j352.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J353,J353,Jutsu,set_11_approaching_wind,j353.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J354,J354,Jutsu,set_11_approaching_wind,j354.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J355,J355,Jutsu,set_11_approaching_wind,j355.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J356,J356,Jutsu,set_11_approaching_wind,j356.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J357,J357,Jutsu,set_11_approaching_wind,j357.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J358,J358,Jutsu,set_11_approaching_wind,j358.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J359,J359,Jutsu,set_11_approaching_wind,j359.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J360,J360,Jutsu,set_11_approaching_wind,j360.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J361,J361,Jutsu,set_11_approaching_wind,j361.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J362,J362,Jutsu,set_11_approaching_wind,j362.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J363,J363,Jutsu,set_11_approaching_wind,j363.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J364,J364,Jutsu,set_11_approaching_wind,j364.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J365,J365,Jutsu,set_11_approaching_wind,j365.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J366,J366,Jutsu,set_11_approaching_wind,j366.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J367,J367,Jutsu,set_11_approaching_wind,j367.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J368,J368,Jutsu,set_11_approaching_wind,j368.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J369,J369,Jutsu,set_11_approaching_wind,j369.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J370,J370,Jutsu,set_11_approaching_wind,j370.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J371,J371,Jutsu,set_11_approaching_wind,j371.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J372,J372,Jutsu,set_11_approaching_wind,j372.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J373,J373,Jutsu,set_11_approaching_wind,j373.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J374,J374,Jutsu,set_11_approaching_wind,j374.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J375,J375,Jutsu,set_11_approaching_wind,j375.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J376,J376,Jutsu,set_11_approaching_wind,j376.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J377E,J377E,Jutsu,set_11_approaching_wind,j377e.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J378,J378,Jutsu,set_11_approaching_wind,j378.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J379,J379,Jutsu,set_11_approaching_wind,j379.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J380,J380,Jutsu,set_11_approaching_wind,j380.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J381,J381,Jutsu,set_11_approaching_wind,j381.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J382,J382,Jutsu,set_11_approaching_wind,j382.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J383,J383,Jutsu,set_11_approaching_wind,j383.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J384E,J384E,Jutsu,set_11_approaching_wind,j384e.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J385,J385,Jutsu,set_11_approaching_wind,j385.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
J386,J386,Jutsu,set_11_approaching_wind,j386.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
M322,M322,Mission,set_11_approaching_wind,m322.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
M323,M323,Mission,set_11_approaching_wind,m323.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
M324,M324,Mission,set_11_approaching_wind,m324.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
M325,M325,Mission,set_11_approaching_wind,m325.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
M326,M326,Mission,set_11_approaching_wind,m326.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
M327,M327,Mission,set_11_approaching_wind,m327.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
M328,M328,Mission,set_11_approaching_wind,m328.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
M329,M329,Mission,set_11_approaching_wind,m329.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
M330E,M330E,Mission,set_11_approaching_wind,m330e.webp,Set 11 Approaching Wind,0,0,['Fire'],,,,,,,,Common,
